Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
02-Feb-12,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,Feb18`12,100,Call, $1.85, , $99
02-Feb-12,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,Feb18`12,100,Put, $2.6, , $99
08-Feb-12,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,Feb18`12,100,Call, $4.2, $234, $103.43
08-Feb-12,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,Feb18`12,100,Put, $0.95,-$165, $103.43
19-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,May19`12,95,Call, $3.3, , $95.55
19-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,May19`12,95,Put, $2.8, , $95.55
25-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,May19`12,95,Call, $4.5, $119, $97.05
25-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,May19`12,95,Put, $2.58,-$22, $97.05
25-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,Aug18`12,87.5,Call, $2.42, , $87.36
25-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,Aug18`12,87.5,Put, $2.6, , $87.36
31-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,Aug18`12,87.5,Call, $1.72,-$71, $86.18
31-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,Aug18`12,87.5,Put, $2.95, $35, $86.18
18-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,Nov17`12,90,Call, $3.25, , $90.32
18-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,Nov17`12,90,Put, $3, , $90.32
24-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,Nov17`12,90,Call, $1.05,-$221, $85.06
24-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,Nov17`12,90,Put, $5.95, $295, $85.06
07-Feb-13,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,Feb16`13,100,Call, $1.88, , $100.06
07-Feb-13,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,Feb16`13,100,Put, $1.82, , $100.06
13-Feb-13,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,Feb16`13,100,Call, $1.72,-$17, $100.37
13-Feb-13,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,Feb16`13,100,Put, $1.42,-$40, $100.37
25-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,May18`13,95,Call, $1.5, , $93.09
25-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,May18`13,95,Put, $3.4, , $93.09
01-May-13,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,May18`13,95,Call, $1.52, $1, $93.36
01-May-13,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,May18`13,95,Put, $3.15,-$25, $93.36
18-Jul-13,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,Aug17`13,105,Call, $2.1, , $102.54
18-Jul-13,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,Aug17`13,105,Put, $4.65, , $102.54
24-Jul-13,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,Aug17`13,105,Call, $1.6,-$51, $102.52
24-Jul-13,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,Aug17`13,105,Put, $4.25,-$40, $102.52
17-Oct-13,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,Nov16`13,120,Call, $5.1, , $122.01
17-Oct-13,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,Nov16`13,120,Put, $3.25, , $122.01
23-Oct-13,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,Nov16`13,120,Call, $5.35, $24, $122.41
23-Oct-13,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,Nov16`13,120,Put, $3.1,-$15, $122.41
06-Feb-14,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,Feb22`14,155,Call, $3.15, , $153.75
06-Feb-14,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,Feb22`14,155,Put, $4.75, , $153.75
12-Feb-14,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,Feb22`14,155,Call, $4.3, $114, $156.08
12-Feb-14,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,Feb22`14,155,Put, $3.3,-$145, $156.08
24-Apr-14,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,May17`14,165,Call, $6.55, , $165.4
24-Apr-14,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,May17`14,165,Put, $6.25, , $165.4
30-Apr-14,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,May17`14,165,Call, $10.75, $419, $171.75
30-Apr-14,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,May17`14,165,Put, $4.05,-$220, $171.75
11-Jul-14,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,Jul19`14,250,Call, $6.7, , $249.06
