Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
15-Mar-12,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Mar23`12,110,Call, $3.18, , $110.73
15-Mar-12,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Mar23`12,110,Put, $2.42, , $110.73
21-Mar-12,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Mar23`12,110,Call, $3.05,-$14, $110.44
21-Mar-12,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Mar23`12,110,Put, $2.6, $18, $110.44
21-Jun-12,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Jun29`12,100,Call, $1.96, , $98.66
21-Jun-12,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Jun29`12,100,Put, $3.35, , $98.66
27-Jun-12,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Jun29`12,100,Call, $2.06, $9, $98.11
27-Jun-12,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Jun29`12,100,Put, $4.03, $68, $98.11
20-Sep-12,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Sep28`12,97.5,Call, $2.26, , $96.72
20-Sep-12,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Sep28`12,97.5,Put, $3.15, , $96.72
26-Sep-12,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Sep28`12,97.5,Call, $1.63,-$64, $95.49
26-Sep-12,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Sep28`12,97.5,Put, $3.62, $47, $95.49
13-Dec-12,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Dec22`12,97.5,Call, $2.18, , $97.33
13-Dec-12,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Dec22`12,97.5,Put, $2.3, , $97.33
19-Dec-12,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Dec22`12,97.5,Call, $2.41, $22, $97.78
19-Dec-12,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Dec22`12,97.5,Put, $1.96,-$34, $97.78
14-Mar-13,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Mar22`13,55,Call, $1.02, , $54.69
14-Mar-13,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Mar22`13,55,Put, $1.31, , $54.69
20-Mar-13,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Mar22`13,55,Call, $1.04, $1, $54.83
20-Mar-13,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Mar22`13,55,Put, $1.23,-$8, $54.83
20-Jun-13,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Jun28`13,60,Call, $2.23, , $60.78
20-Jun-13,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Jun28`13,60,Put, $1.41, , $60.78
26-Jun-13,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Jun28`13,60,Call, $2.78, $54, $61.85
26-Jun-13,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Jun28`13,60,Put, $0.94,-$47, $61.85
19-Sep-13,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Sep27`13,70,Call, $1.54, , $69.5
19-Sep-13,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Sep27`13,70,Put, $2.14, , $69.5
25-Sep-13,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Sep27`13,70,Call, $1.17,-$38, $68.92
25-Sep-13,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Sep27`13,70,Put, $2.29, $15, $68.92
12-Dec-13,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Dec21`13,76,Call, $2.14, , $76.23
12-Dec-13,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Dec21`13,76,Put, $1.83, , $76.23
18-Dec-13,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Dec21`13,76,Call, $3.32, $117, $78.55
18-Dec-13,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Dec21`13,76,Put, $0.78,-$105, $78.55
13-Mar-14,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Mar22`14,79,Call, $1.66, , $78.53
13-Mar-14,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Mar22`14,79,Put, $2.08, , $78.53
19-Mar-14,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Mar22`14,79,Call, $1.84, $17, $79.15
19-Mar-14,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Mar22`14,79,Put, $1.7,-$38, $79.15
19-Jun-14,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Jun27`14,76,Call, $1.43, , $75.64
19-Jun-14,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Jun27`14,76,Put, $1.82, , $75.64
25-Jun-14,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Jun27`14,76,Call, $1.9, $46, $76.47
25-Jun-14,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Jun27`14,76,Put, $1.46,-$36, $76.47
18-Sep-14,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Sep26`14,82,Call, $1.73, , $81.97
18-Sep-14,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Sep26`14,82,Put, $1.76, , $81.97
24-Sep-14,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Sep26`14,82,Call, $1.06,-$68, $80.84
24-Sep-14,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Sep26`14,82,Put, $2.24, $48, $80.84
11-Dec-14,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Dec20`14,97.5,Call, $1.94, , $96.93
11-Dec-14,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Dec20`14,97.5,Put, $2.5, , $96.93
17-Dec-14,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Dec20`14,97.5,Call, $0.96,-$99, $94.5
17-Dec-14,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Dec20`14,97.5,Put, $3.85, $135, $94.5
12-Mar-15,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Mar20`15,97,Call, $2.14, , $97.04
12-Mar-15,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Mar20`15,97,Put, $2.06, , $97.04
18-Mar-15,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Mar20`15,97,Call, $2.14,-$1, $97.51
18-Mar-15,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Mar20`15,97,Put, $1.76,-$30, $97.51
18-Jun-15,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Jun26`15,106,Call, $2.12, , $106
18-Jun-15,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Jun26`15,106,Put, $2.12, , $106
24-Jun-15,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Jun26`15,106,Call, $2.04,-$9, $106.22
24-Jun-15,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Jun26`15,106,Put, $1.82,-$30, $106.22
17-Sep-15,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Sep25`15,115,Call, $2.66, , $115.27
17-Sep-15,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Sep25`15,115,Put, $2.53, , $115.27
23-Sep-15,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Sep25`15,115,Call, $2.73, $6, $115.43
23-Sep-15,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Sep25`15,115,Put, $2.13,-$40, $115.43
15-Dec-15,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Dec24`15,129,Call, $3.53, , $128.61
15-Dec-15,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Dec24`15,129,Put, $3.82, , $128.61
21-Dec-15,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Dec24`15,129,Call, $4.08, $54, $129.8
21-Dec-15,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Dec24`15,129,Put, $3.25,-$57, $129.8
15-Mar-16,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Mar24`16,61.5,Call, $1.66, , $61.4
15-Mar-16,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Mar24`16,61.5,Put, $1.76, , $61.4
21-Mar-16,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Mar24`16,61.5,Call, $3.95, $228, $64.72
21-Mar-16,Close 1DaysBeforeEarnings:Long Puts,-1,NKE,Mar24`16,61.5,Put, $0.74,-$102, $64.72
21-Jun-16,Open 7DaysBeforeEarnings:Long Calls,1,NKE,Jul1`16,55,Call, $1.36, , $54.77
21-Jun-16,Open 7DaysBeforeEarnings:Long Puts,1,NKE,Jul1`16,55,Put, $1.54, , $54.77
27-Jun-16,Close 1DaysBeforeEarnings:Long Calls,-1,NKE,Jul1`16,55,Call, $0.37,-$100, $51.89
