Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
12-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,UNH,Jan21`12,52.5,Call, $1.1, , $52.87
12-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,UNH,Jan21`12,52.5,Put, $0.74, , $52.87
18-Jan-12,Close 1DaysBeforeEarnings:Long Calls,-1,UNH,Jan21`12,52.5,Call, $1.77, $66, $53.94
18-Jan-12,Close 1DaysBeforeEarnings:Long Puts,-1,UNH,Jan21`12,52.5,Put, $0.3,-$44, $53.94
12-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,UNH,Apr21`12,57.5,Call, $1.56, , $58.46
12-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,UNH,Apr21`12,57.5,Put, $0.61, , $58.46
18-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,UNH,Apr21`12,57.5,Call, $0.67,-$90, $57.32
18-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,UNH,Apr21`12,57.5,Put, $0.76, $15, $57.32
12-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,UNH,Jul21`12,55,Call, $0.9, , $54.57
12-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,UNH,Jul21`12,55,Put, $1.34, , $54.57
18-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,UNH,Jul21`12,55,Call, $1.73, $82, $56.35
18-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,UNH,Jul21`12,55,Put, $0.32,-$102, $56.35
09-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,UNH,Oct20`12,57.5,Call, $0.94, , $57.47
09-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,UNH,Oct20`12,57.5,Put, $0.94, , $57.47
15-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,UNH,Oct20`12,57.5,Call, $0.83,-$12, $57.49
15-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,UNH,Oct20`12,57.5,Put, $0.78,-$16, $57.49
10-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,UNH,Jan19`13,52.5,Call, $1.16, , $53.11
10-Jan-13,Open 7DaysBeforeEarnings:Long Puts,1,UNH,Jan19`13,52.5,Put, $0.57, , $53.11
16-Jan-13,Close 1DaysBeforeEarnings:Long Calls,-1,UNH,Jan19`13,52.5,Call, $1.54, $37, $53.66
16-Jan-13,Close 1DaysBeforeEarnings:Long Puts,-1,UNH,Jan19`13,52.5,Put, $0.4,-$17, $53.66
11-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,UNH,Apr20`13,62.5,Call, $1.25, , $62.98
11-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,UNH,Apr20`13,62.5,Put, $0.76, , $62.98
