Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
17-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,AABA,Feb18`12,16,Call, $0.4, , $15.43
17-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,AABA,Feb18`12,16,Put, $0.97, , $15.43
23-Jan-12,Close 1DaysBeforeEarnings:Long Calls,-1,AABA,Feb18`12,16,Call, $0.42, $1, $15.68
23-Jan-12,Close 1DaysBeforeEarnings:Long Puts,-1,AABA,Feb18`12,16,Put, $0.71,-$26, $15.68
10-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,AABA,Apr21`12,15,Call, $0.36, , $14.99
10-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,AABA,Apr21`12,15,Put, $0.36, , $14.99
16-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,AABA,Apr21`12,15,Call, $0.18,-$19, $14.79
16-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,AABA,Apr21`12,15,Put, $0.4, $4, $14.79
10-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,AABA,Jul21`12,16,Call, $0.24, , $15.82
10-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,AABA,Jul21`12,16,Put, $0.42, , $15.82
16-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,AABA,Jul21`12,16,Call, $0.14,-$11, $15.65
16-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,AABA,Jul21`12,16,Put, $0.5, $8, $15.65
15-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,AABA,Nov17`12,16,Call, $0.34, , $15.68
15-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,AABA,Nov17`12,16,Put, $0.62, , $15.68
19-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,AABA,Nov17`12,16,Call, $0.4, $5, $15.84
19-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,AABA,Nov17`12,16,Put, $0.56,-$6, $15.84
22-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,AABA,Feb16`13,20,Call, $0.48, , $19.9
22-Jan-13,Open 7DaysBeforeEarnings:Long Puts,1,AABA,Feb16`13,20,Put, $0.6, , $19.9
25-Jan-13,Close 1DaysBeforeEarnings:Long Calls,-1,AABA,Feb16`13,20,Call, $0.76, $27, $20.37
25-Jan-13,Close 1DaysBeforeEarnings:Long Puts,-1,AABA,Feb16`13,20,Put, $0.42,-$18, $20.37
09-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,AABA,Apr20`13,24,Call, $0.45, , $23.83
09-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,AABA,Apr20`13,24,Put, $0.66, , $23.83
15-Apr-13,Close 1DaysBeforeEarnings:Long Calls,-1,AABA,Apr20`13,24,Call, $0.66, $20, $23.98
15-Apr-13,Close 1DaysBeforeEarnings:Long Puts,-1,AABA,Apr20`13,24,Put, $0.64,-$2, $23.98
09-Jul-13,Open 7DaysBeforeEarnings:Long Calls,1,AABA,Jul20`13,27,Call, $0.54, , $26.68
