Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
14-Feb-12,Open 7DaysBeforeEarnings:Long Calls,1,WMT,Mar17`12,62.5,Call, $0.83, , $62.22
14-Feb-12,Open 7DaysBeforeEarnings:Long Puts,1,WMT,Mar17`12,62.5,Put, $1.48, , $62.22
21-Feb-12,Close 1DaysBeforeEarnings:Long Calls,-1,WMT,Mar17`12,62.5,Call, $0.12,-$72, $60.07
21-Feb-12,Close 1DaysBeforeEarnings:Long Puts,-1,WMT,Mar17`12,62.5,Put, $2.94, $146, $60.07
10-May-12,Open 7DaysBeforeEarnings:Long Calls,1,WMT,May19`12,60,Call, $0.44, , $59.19
10-May-12,Open 7DaysBeforeEarnings:Long Puts,1,WMT,May19`12,60,Put, $1.29, , $59.19
16-May-12,Close 1DaysBeforeEarnings:Long Calls,-1,WMT,May19`12,60,Call, $0.41,-$4, $59.19
16-May-12,Close 1DaysBeforeEarnings:Long Puts,-1,WMT,May19`12,60,Put, $1.12,-$17, $59.19
09-Aug-12,Open 7DaysBeforeEarnings:Long Calls,1,WMT,Aug18`12,75,Call, $0.56, , $73.85
09-Aug-12,Open 7DaysBeforeEarnings:Long Puts,1,WMT,Aug18`12,75,Put, $1.73, , $73.85
15-Aug-12,Close 1DaysBeforeEarnings:Long Calls,-1,WMT,Aug18`12,75,Call, $0.62, $5, $74.45
15-Aug-12,Close 1DaysBeforeEarnings:Long Puts,-1,WMT,Aug18`12,75,Put, $1.27,-$46, $74.45
08-Nov-12,Open 7DaysBeforeEarnings:Long Calls,1,WMT,Nov17`12,72.5,Call, $1.06, , $72.48
08-Nov-12,Open 7DaysBeforeEarnings:Long Puts,1,WMT,Nov17`12,72.5,Put, $1, , $72.48
14-Nov-12,Close 1DaysBeforeEarnings:Long Calls,-1,WMT,Nov17`12,72.5,Call, $0.41,-$66, $71.31
14-Nov-12,Close 1DaysBeforeEarnings:Long Puts,-1,WMT,Nov17`12,72.5,Put, $1.79, $79, $71.31
14-Feb-13,Open 7DaysBeforeEarnings:Long Calls,1,WMT,Feb22`13,70,Call, $1.48, , $70.82
