Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
30-Oct-15,Open 7DaysBeforeEarnings:Long Calls,1,LILAK,Nov20`15,40,Call, $0.9, , $38.66
30-Oct-15,Open 7DaysBeforeEarnings:Long Puts,1,LILAK,Nov20`15,40,Put, $2.52, , $38.66
04-Nov-15,Close 1DaysBeforeEarnings:Long Calls,-1,LILAK,Nov20`15,40,Call, $1.9, $99, $37.08
04-Nov-15,Close 1DaysBeforeEarnings:Long Puts,-1,LILAK,Nov20`15,40,Put, $2.75, $23, $37.08
08-Feb-16,Open 7DaysBeforeEarnings:Long Calls,1,LILAK,Feb19`16,35,Call, $1.92, , $35.96
08-Feb-16,Open 7DaysBeforeEarnings:Long Puts,1,LILAK,Feb19`16,35,Put, $1.12, , $35.96
09-Feb-16,Close -40%CloseAfterLosses:Long Calls,-1,LILAK,Feb19`16,35,Call, $0.78,-$115, $34.29
09-Feb-16,Close -40%CloseAfterLosses:Long Puts,-1,LILAK,Feb19`16,35,Put, $1,-$12, $34.29
03-May-16,Open 7DaysBeforeEarnings:Long Calls,1,LILAK,May20`16,40,Call, $1.38, , $39.89
03-May-16,Open 7DaysBeforeEarnings:Long Puts,1,LILAK,May20`16,40,Put, $2.75, , $39.89
06-May-16,Close 1DaysBeforeEarnings:Long Calls,-1,LILAK,May20`16,40,Call, $2.2, $81, $40.18
06-May-16,Close 1DaysBeforeEarnings:Long Puts,-1,LILAK,May20`16,40,Put, $1.98,-$77, $40.18
28-Jul-16,Open 7DaysBeforeEarnings:Long Calls,1,LILAK,Aug19`16,35,Call, $1.08, , $35.22
28-Jul-16,Open 7DaysBeforeEarnings:Long Puts,1,LILAK,Aug19`16,35,Put, $0.92, , $35.22
03-Aug-16,Close 1DaysBeforeEarnings:Long Calls,-1,LILAK,Aug19`16,35,Call, $1.08,-$1, $35.51
03-Aug-16,Close 1DaysBeforeEarnings:Long Puts,-1,LILAK,Aug19`16,35,Put, $0.52,-$40, $35.51
09-Feb-17,Open 7DaysBeforeEarnings:Long Calls,1,LILAK,Feb17`17,30,Call, $0.02, , $22
09-Feb-17,Open 7DaysBeforeEarnings:Long Puts,1,LILAK,Feb17`17,30,Put, $8, , $22
15-Feb-17,Close 1DaysBeforeEarnings:Long Calls,-1,LILAK,Feb17`17,30,Call, $0.02,-$1, $21.83
15-Feb-17,Close 1DaysBeforeEarnings:Long Puts,-1,LILAK,Feb17`17,30,Put, $8.15, $15, $21.83
01-May-17,Open 7DaysBeforeEarnings:Long Calls,1,LILAK,May19`17,22.5,Call, $0.5, , $21.84
01-May-17,Open 7DaysBeforeEarnings:Long Puts,1,LILAK,May19`17,22.5,Put, $1.3, , $21.84
05-May-17,Close 1DaysBeforeEarnings:Long Calls,-1,LILAK,May19`17,22.5,Call, $0.38,-$13, $21.14
05-May-17,Close 1DaysBeforeEarnings:Long Puts,-1,LILAK,May19`17,22.5,Put, $1.88, $58, $21.14
31-Jul-17,Open 7DaysBeforeEarnings:Long Calls,1,LILAK,Aug18`17,25,Call, $1.3, , $25.52
31-Jul-17,Open 7DaysBeforeEarnings:Long Puts,1,LILAK,Aug18`17,25,Put, $0.7, , $25.52
04-Aug-17,Close 1DaysBeforeEarnings:Long Calls,-1,LILAK,Aug18`17,25,Call, $1.4, $9, $25.79
04-Aug-17,Close 1DaysBeforeEarnings:Long Puts,-1,LILAK,Aug18`17,25,Put, $0.62,-$8, $25.79
25-Oct-17,Open 7DaysBeforeEarnings:Long Calls,1,LILAK,Nov17`17,22.5,Call, $0.5, , $21.74
25-Oct-17,Open 7DaysBeforeEarnings:Long Puts,1,LILAK,Nov17`17,22.5,Put, $1.42, , $21.74
31-Oct-17,Close 1DaysBeforeEarnings:Long Calls,-1,LILAK,Nov17`17,22.5,Call, $0.6, $9, $22
31-Oct-17,Close 1DaysBeforeEarnings:Long Puts,-1,LILAK,Nov17`17,22.5,Put, $1.32,-$10, $22
