Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
08-Feb-12,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Feb18`12,130,Call, $5.55, , $129.94
08-Feb-12,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Feb18`12,130,Put, $5.7, , $129.94
14-Feb-12,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Feb18`12,130,Call, $4.85,-$71, $128.94
14-Feb-12,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Feb18`12,130,Put, $5.85, $15, $128.94
18-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,May19`12,160,Call, $7.4, , $157.71
18-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,May19`12,160,Put, $9.55, , $157.71
24-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,May19`12,160,Call, $2.95,-$446, $147.7
24-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,May19`12,160,Put, $15.15, $560, $147.7
18-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Aug18`12,170,Call, $7.1, , $166.14
18-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Aug18`12,170,Put, $11, , $166.14
24-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Aug18`12,170,Call, $5.45,-$166, $161.73
24-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Aug18`12,170,Put, $13.7, $270, $161.73
25-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Nov17`12,185,Call, $8.1, , $183.8
25-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Nov17`12,185,Put, $9.25, , $183.8
31-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Nov17`12,185,Call, $6.5,-$161, $180.59
31-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Nov17`12,185,Put, $11.05, $180, $180.59
06-Feb-13,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Feb16`13,220,Call, $9.75, , $217.95
06-Feb-13,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Feb16`13,220,Put, $11.85, , $217.95
12-Feb-13,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Feb16`13,220,Call, $5.75,-$401, $214.53
12-Feb-13,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Feb16`13,220,Put, $12.1, $25, $214.53
17-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,May18`13,210,Call, $9.9, , $212.78
17-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,May18`13,210,Put, $6.95, , $212.78
23-Apr-13,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,May18`13,210,Call, $15.1, $519, $219.41
23-Apr-13,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,May18`13,210,Put, $5.6,-$135, $219.41
17-Jul-13,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Aug17`13,200,Call, $10.85, , $202.5
17-Jul-13,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Aug17`13,200,Put, $8.25, , $202.5
23-Jul-13,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Aug17`13,200,Call, $6.1,-$476, $193.99
23-Jul-13,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Aug17`13,200,Put, $12.05, $380, $193.99
16-Oct-13,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Nov16`13,165,Call, $7.9, , $165.53
16-Oct-13,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Nov16`13,165,Put, $7.2, , $165.53
22-Oct-13,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Nov16`13,165,Call, $8.6, $69, $167
22-Oct-13,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Nov16`13,165,Put, $6.5,-$70, $167
12-Feb-14,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Feb22`14,190,Call, $6, , $190.75
12-Feb-14,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Feb22`14,190,Put, $5.35, , $190.75
18-Feb-14,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Feb22`14,190,Call, $7.5, $149, $194.02
18-Feb-14,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Feb22`14,190,Put, $3.6,-$175, $194.02
23-Apr-14,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,May2`14,180,Call, $5.3, , $180.12
23-Apr-14,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,May2`14,180,Put, $5.25, , $180.12
29-Apr-14,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,May2`14,180,Call, $8, $269, $185.38
29-Apr-14,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,May2`14,180,Put, $3.02,-$223, $185.38
23-Jul-14,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Aug1`14,215,Call, $5.2, , $215.51
23-Jul-14,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Aug1`14,215,Put, $4.55, , $215.51
29-Jul-14,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Aug1`14,215,Call, $4.7,-$51, $215.09
29-Jul-14,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Aug1`14,215,Put, $4.3,-$25, $215.09
12-Feb-15,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Feb20`15,230,Call, $4.5, , $227.74
12-Feb-15,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Feb20`15,230,Put, $7.2, , $227.74
18-Feb-15,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Feb20`15,230,Call, $5.05, $54, $228.91
18-Feb-15,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Feb20`15,230,Put, $6.05,-$115, $228.91
22-Jul-15,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Aug21`15,270,Call, $8, , $269.55
22-Jul-15,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Aug21`15,270,Put, $8.35, , $269.55
28-Jul-15,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Aug21`15,270,Call, $14.75, $674, $279.2
28-Jul-15,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Aug21`15,270,Put, $4.65,-$370, $279.2
21-Oct-15,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Nov20`15,290,Call, $11, , $292.28
21-Oct-15,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Nov20`15,290,Put, $8.45, , $292.28
27-Oct-15,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Nov20`15,290,Call, $13.2, $219, $296.09
27-Oct-15,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Nov20`15,290,Put, $6.45,-$200, $296.09
11-Feb-16,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Feb19`16,280,Call, $8.25, , $275.05
11-Feb-16,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Feb19`16,280,Put, $13.45, , $275.05
17-Feb-16,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Feb19`16,280,Call, $15.7, $744, $290.65
17-Feb-16,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Feb19`16,280,Put, $4.4,-$905, $290.65
27-Apr-16,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,May20`16,330,Call, $10.45, , $331.82
27-Apr-16,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,May20`16,330,Put, $8.45, , $331.82
03-May-16,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,May20`16,330,Call, $10.05,-$41, $332.89
03-May-16,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,May20`16,330,Put, $7.2,-$125, $332.89
27-Jul-16,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Aug19`16,370,Call, $12.85, , $373.74
27-Jul-16,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Aug19`16,370,Put, $9, , $373.74
02-Aug-16,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Aug19`16,370,Call, $12,-$86, $373.46
02-Aug-16,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Aug19`16,370,Put, $8.35,-$65, $373.46
26-Oct-16,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Nov18`16,370,Call, $9.9, , $367.91
26-Oct-16,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Nov18`16,370,Put, $11.75, , $367.91
01-Nov-16,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Nov18`16,370,Call, $3.2,-$671, $347.71
01-Nov-16,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Nov18`16,370,Put, $25.2, $1345, $347.71
08-Feb-17,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Feb17`17,380,Call, $9.95, , $383.97
08-Feb-17,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Feb17`17,380,Put, $6.2, , $383.97
14-Feb-17,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Feb17`17,380,Call, $7.85,-$211, $382.64
14-Feb-17,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,Feb17`17,380,Put, $5.1,-$110, $382.64
19-Apr-17,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,May19`17,410,Call, $7.65, , $403.96
19-Apr-17,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,May19`17,410,Put, $14.1, , $403.96
25-Apr-17,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,May19`17,410,Call, $7.8, $14, $406.55
25-Apr-17,Close 1DaysBeforeEarnings:Long Puts,-1,EQIX,May19`17,410,Put, $11.85,-$225, $406.55
26-Jul-17,Open 7DaysBeforeEarnings:Long Calls,1,EQIX,Aug18`17,440,Call, $11.1, , $440.04
26-Jul-17,Open 7DaysBeforeEarnings:Long Puts,1,EQIX,Aug18`17,440,Put, $11.2, , $440.04
01-Aug-17,Close 1DaysBeforeEarnings:Long Calls,-1,EQIX,Aug18`17,440,Call, $19.2, $809, $453.08
