Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
23-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Feb18`12,25,Call, $1.4, , $25
23-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Feb18`12,25,Put, $1.38, , $25
27-Jan-12,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Feb18`12,25,Call, $1.8, $39, $25.55
27-Jan-12,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Feb18`12,25,Put, $1.2,-$18, $25.55
16-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,May19`12,27,Call, $1.9, , $26.81
16-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,May19`12,27,Put, $2.08, , $26.81
20-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,May19`12,27,Call, $2.38, $47, $27.94
20-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,May19`12,27,Put, $1.48,-$60, $27.94
12-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Jul21`12,32,Call, $2, , $31.58
12-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Jul21`12,32,Put, $2.4, , $31.58
18-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Jul21`12,32,Call, $1.58,-$43, $30.86
18-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Jul21`12,32,Put, $2.7, $30, $30.86
10-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Oct20`12,37,Call, $1.65, , $36.57
10-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Oct20`12,37,Put, $2.15, , $36.57
16-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Oct20`12,37,Call, $2.58, $92, $38.27
16-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Oct20`12,37,Put, $1.32,-$83, $38.27
23-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Feb16`13,27,Call, $1.6, , $27.09
23-Jan-13,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Feb16`13,27,Put, $1.45, , $27.09
29-Jan-13,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Feb16`13,27,Call, $2.5, $89, $28.77
29-Jan-13,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Feb16`13,27,Put, $0.8,-$65, $28.77
11-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Apr20`13,33,Call, $1.65, , $32.86
11-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Apr20`13,33,Put, $1.75, , $32.86
17-Apr-13,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Apr20`13,33,Call, $0.98,-$68, $30.78
17-Apr-13,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Apr20`13,33,Put, $3.15, $140, $30.78
11-Jul-13,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Jul20`13,40,Call, $1.68, , $39.4
11-Jul-13,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Jul20`13,40,Put, $2.25, , $39.4
17-Jul-13,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Jul20`13,40,Call, $1.32,-$37, $38.92
17-Jul-13,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Jul20`13,40,Put, $2.5, $25, $38.92
10-Oct-13,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Oct19`13,43,Call, $1.75, , $42.52
10-Oct-13,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Oct19`13,43,Put, $2.25, , $42.52
16-Oct-13,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Oct19`13,43,Call, $2.2, $44, $43.72
16-Oct-13,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Oct19`13,43,Put, $1.48,-$77, $43.72
23-Jan-14,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Feb22`14,65,Call, $2.78, , $63.4
23-Jan-14,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Feb22`14,65,Put, $4.4, , $63.4
27-Jan-14,Close 40%CloseAfterGains:Long Calls,-1,ALGN,Feb22`14,65,Call, $0.75,-$204, $55.43
27-Jan-14,Close 40%CloseAfterGains:Long Puts,-1,ALGN,Feb22`14,65,Put, $10.3, $590, $55.43
16-Apr-14,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,May17`14,50,Call, $4.05, , $51.68
16-Apr-14,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,May17`14,50,Put, $2.42, , $51.68
22-Apr-14,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,May17`14,50,Call, $4.15, $9, $52.06
22-Apr-14,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,May17`14,50,Put, $2.08,-$34, $52.06
17-Jul-14,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Aug16`14,55,Call, $1.65, , $52.26
17-Jul-14,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Aug16`14,55,Put, $4.25, , $52.26
23-Jul-14,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Aug16`14,55,Call, $1.55,-$11, $53.12
23-Jul-14,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Aug16`14,55,Put, $3.55,-$70, $53.12
16-Oct-14,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Nov22`14,45,Call, $2.97, , $45.16
16-Oct-14,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Nov22`14,45,Put, $2.97, , $45.16
22-Oct-14,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Nov22`14,45,Call, $4.7, $172, $47.98
22-Oct-14,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Nov22`14,45,Put, $1.42,-$155, $47.98
22-Jan-15,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Feb20`15,60,Call, $1.8, , $58.01
22-Jan-15,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Feb20`15,60,Put, $4.05, , $58.01
28-Jan-15,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Feb20`15,60,Call, $2.33, $52, $58.57
28-Jan-15,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Feb20`15,60,Put, $3.45,-$60, $58.57
16-Apr-15,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,May15`15,55,Call, $1.52, , $52.77
16-Apr-15,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,May15`15,55,Put, $3.75, , $52.77
22-Apr-15,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,May15`15,55,Call, $3.05, $152, $55.94
22-Apr-15,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,May15`15,55,Put, $1.95,-$180, $55.94
16-Jul-15,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Aug21`15,65,Call, $3.05, , $65.37
16-Jul-15,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Aug21`15,65,Put, $2.68, , $65.37
22-Jul-15,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Aug21`15,65,Call, $2.82,-$24, $65.23
22-Jul-15,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Aug21`15,65,Put, $2.65,-$3, $65.23
15-Oct-15,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Nov20`15,60,Call, $3.3, , $60.65
15-Oct-15,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Nov20`15,60,Put, $2.78, , $60.65
21-Oct-15,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Nov20`15,60,Call, $3.6, $29, $61.59
21-Oct-15,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Nov20`15,60,Put, $2.1,-$68, $61.59
21-Jan-16,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Feb19`16,60,Call, $3.6, , $60.73
21-Jan-16,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Feb19`16,60,Put, $2.62, , $60.73
27-Jan-16,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Feb19`16,60,Call, $3.6,-$1, $61.42
27-Jan-16,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Feb19`16,60,Put, $2.25,-$37, $61.42
21-Apr-16,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,May20`16,75,Call, $2.4, , $73.3
21-Apr-16,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,May20`16,75,Put, $4.15, , $73.3
27-Apr-16,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,May20`16,75,Call, $3.05, $64, $74.78
27-Apr-16,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,May20`16,75,Put, $3.4,-$75, $74.78
21-Jul-16,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Aug19`16,85,Call, $2.08, , $82.72
21-Jul-16,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Aug19`16,85,Put, $4.5, , $82.72
27-Jul-16,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Aug19`16,85,Call, $3.2, $111, $85.15
27-Jul-16,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Aug19`16,85,Put, $3.05,-$145, $85.15
31-Oct-16,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Nov18`16,85,Call, $4.1, , $85.92
31-Oct-16,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Nov18`16,85,Put, $3.2, , $85.92
04-Nov-16,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Nov18`16,85,Call, $4,-$11, $85.73
04-Nov-16,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Nov18`16,85,Put, $3.18,-$2, $85.73
24-Jan-17,Open 7DaysBeforeEarnings:Long Calls,1,ALGN,Feb17`17,90,Call, $4.3, , $91.65
24-Jan-17,Open 7DaysBeforeEarnings:Long Puts,1,ALGN,Feb17`17,90,Put, $2.4, , $91.65
30-Jan-17,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Feb17`17,90,Call, $3.4,-$91, $89.98
