Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
09-Feb-12,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,Feb18`12,40,Call, $1.15, , $40.75
09-Feb-12,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,Feb18`12,40,Put, $0.5, , $40.75
13-Feb-12,Close 40%CloseAfterGains:Long Calls,-1,DISCK,Feb18`12,40,Call, $2.2, $104, $41.36
13-Feb-12,Close 40%CloseAfterGains:Long Puts,-1,DISCK,Feb18`12,40,Put, $0.48,-$2, $41.36
01-May-12,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,May19`12,50,Call, $0.7, , $49.4
01-May-12,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,May19`12,50,Put, $0.9, , $49.4
07-May-12,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,May19`12,50,Call, $0.65,-$6, $49.36
07-May-12,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,May19`12,50,Put, $1.15, $25, $49.36
24-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,Aug18`12,50,Call, $0.25, , $45.49
24-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,Aug18`12,50,Put, $4.6, , $45.49
27-Jul-12,Close -40%CloseAfterLosses:Long Calls,-1,DISCK,Aug18`12,50,Call, $0.42, $16, $48.36
27-Jul-12,Close -40%CloseAfterLosses:Long Puts,-1,DISCK,Aug18`12,50,Put, $2.1,-$250, $48.36
31-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,Nov17`12,55,Call, $1.27, , $54.78
31-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,Nov17`12,55,Put, $1.55, , $54.78
05-Nov-12,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,Nov17`12,55,Call, $1.27,-$1, $54.58
05-Nov-12,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,Nov17`12,55,Put, $1.75, $20, $54.58
07-Feb-13,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,Feb16`13,65,Call, $0.65, , $64.33
07-Feb-13,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,Feb16`13,65,Put, $1.45, , $64.33
13-Feb-13,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,Feb16`13,65,Call, $0.62,-$4, $64.31
13-Feb-13,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,Feb16`13,65,Put, $1.25,-$20, $64.31
30-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,May18`13,70,Call, $2.6, , $70.89
30-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,May18`13,70,Put, $1.4, , $70.89
06-May-13,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,May18`13,70,Call, $2.42,-$19, $71.25
06-May-13,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,May18`13,70,Put, $1.15,-$25, $71.25
23-Jul-13,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,Aug17`13,75,Call, $3.3, , $77.28
23-Jul-13,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,Aug17`13,75,Put, $1, , $77.28
29-Jul-13,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,Aug17`13,75,Call, $3,-$31, $76.87
29-Jul-13,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,Aug17`13,75,Put, $1.15, $15, $76.87
24-Oct-13,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,Nov16`13,80,Call, $1.27, , $78.89
24-Oct-13,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,Nov16`13,80,Put, $2.47, , $78.89
30-Oct-13,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,Nov16`13,80,Call, $0.95,-$33, $78.16
30-Oct-13,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,Nov16`13,80,Put, $2.8, $33, $78.16
06-Feb-14,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,Feb22`14,75,Call, $1.98, , $75.35
06-Feb-14,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,Feb22`14,75,Put, $1.7, , $75.35
12-Feb-14,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,Feb22`14,75,Call, $2.12, $13, $76.07
12-Feb-14,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,Feb22`14,75,Put, $0.98,-$72, $76.07
29-Apr-14,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,May17`14,70,Call, $1.65, , $69.95
29-Apr-14,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,May17`14,70,Put, $1.7, , $69.95
05-May-14,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,May17`14,70,Call, $2.52, $86, $71.51
05-May-14,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,May17`14,70,Put, $0.9,-$80, $71.51
24-Jul-14,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,Aug16`14,80,Call, $2.9, , $81.28
24-Jul-14,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,Aug16`14,80,Put, $1.5, , $81.28
30-Jul-14,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,Aug16`14,80,Call, $3.1, $19, $82.62
30-Jul-14,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,Aug16`14,80,Put, $1.12,-$38, $82.62
28-Oct-14,Open 7DaysBeforeEarnings:Long Calls,1,DISCK,Nov22`14,40,Call, $0.25, , $37.05
28-Oct-14,Open 7DaysBeforeEarnings:Long Puts,1,DISCK,Nov22`14,40,Put, $3.62, , $37.05
03-Nov-14,Close 1DaysBeforeEarnings:Long Calls,-1,DISCK,Nov22`14,40,Call, $0.4, $14, $35.17
03-Nov-14,Close 1DaysBeforeEarnings:Long Puts,-1,DISCK,Nov22`14,40,Put, $5.05, $143, $35.17
