Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
10-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,CHKP,Jan21`12,52.5,Call, $1.6, , $52.59
10-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,CHKP,Jan21`12,52.5,Put, $1.52, , $52.59
17-Jan-12,Close 1DaysBeforeEarnings:Long Calls,-1,CHKP,Jan21`12,52.5,Call, $2.53, $92, $54.88
17-Jan-12,Close 1DaysBeforeEarnings:Long Puts,-1,CHKP,Jan21`12,52.5,Put, $0.1,-$142, $54.88
16-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,CHKP,May19`12,62.5,Call, $2.65, , $62.93
16-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,CHKP,May19`12,62.5,Put, $2.1, , $62.93
20-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,CHKP,May19`12,62.5,Call, $3.1, $44, $64.05
20-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,CHKP,May19`12,62.5,Put, $1.48,-$62, $64.05
11-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,CHKP,Jul21`12,45,Call, $1.42, , $44.68
11-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,CHKP,Jul21`12,45,Put, $1.68, , $44.68
17-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,CHKP,Jul21`12,45,Call, $2.08, $65, $45.62
17-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,CHKP,Jul21`12,45,Put, $1.45,-$23, $45.62
10-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,CHKP,Oct20`12,46,Call, $1.38, , $45.61
10-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,CHKP,Oct20`12,46,Put, $1.78, , $45.61
16-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,CHKP,Oct20`12,46,Call, $2.38, $99, $47.42
16-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,CHKP,Oct20`12,46,Put, $0.95,-$83, $47.42
16-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,CHKP,Feb16`13,49,Call, $1.85, , $49.18
