Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
31-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,DIS,Feb18`12,39,Call, $0.98, , $38.9
31-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,DIS,Feb18`12,39,Put, $1.08, , $38.9
06-Feb-12,Close 1DaysBeforeEarnings:Long Calls,-1,DIS,Feb18`12,39,Call, $1.92, $93, $40.46
06-Feb-12,Close 1DaysBeforeEarnings:Long Puts,-1,DIS,Feb18`12,39,Put, $0.46,-$62, $40.46
01-May-12,Open 7DaysBeforeEarnings:Long Calls,1,DIS,May19`12,44,Call, $0.92, , $43.79
01-May-12,Open 7DaysBeforeEarnings:Long Puts,1,DIS,May19`12,44,Put, $1.13, , $43.79
07-May-12,Close 1DaysBeforeEarnings:Long Calls,-1,DIS,May19`12,44,Call, $0.98, $5, $43.82
07-May-12,Close 1DaysBeforeEarnings:Long Puts,-1,DIS,May19`12,44,Put, $1.1,-$3, $43.82
31-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,DIS,Aug18`12,49,Call, $1.27, , $49.14
31-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,DIS,Aug18`12,49,Put, $1.06, , $49.14
06-Aug-12,Close 1DaysBeforeEarnings:Long Calls,-1,DIS,Aug18`12,49,Call, $1.48, $20, $49.65
06-Aug-12,Close 1DaysBeforeEarnings:Long Puts,-1,DIS,Aug18`12,49,Put, $0.8,-$26, $49.65
01-Nov-12,Open 7DaysBeforeEarnings:Long Calls,1,DIS,Nov17`12,50,Call, $0.96, , $49.78
01-Nov-12,Open 7DaysBeforeEarnings:Long Puts,1,DIS,Nov17`12,50,Put, $1.19, , $49.78
07-Nov-12,Close 1DaysBeforeEarnings:Long Calls,-1,DIS,Nov17`12,50,Call, $1.06, $9, $50.08
07-Nov-12,Close 1DaysBeforeEarnings:Long Puts,-1,DIS,Nov17`12,50,Put, $0.92,-$27, $50.08
29-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,DIS,Feb16`13,55,Call, $0.65, , $53.99
29-Jan-13,Open 7DaysBeforeEarnings:Long Puts,1,DIS,Feb16`13,55,Put, $1.65, , $53.99
04-Feb-13,Close 1DaysBeforeEarnings:Long Calls,-1,DIS,Feb16`13,55,Call, $0.64,-$2, $53.9
04-Feb-13,Close 1DaysBeforeEarnings:Long Puts,-1,DIS,Feb16`13,55,Put, $1.78, $13, $53.9
30-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,DIS,May18`13,62.5,Call, $1.53, , $62.84
30-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,DIS,May18`13,62.5,Put, $1.32, , $62.84
06-May-13,Close 1DaysBeforeEarnings:Long Calls,-1,DIS,May18`13,62.5,Call, $3.1, $156, $65.06
06-May-13,Close 1DaysBeforeEarnings:Long Puts,-1,DIS,May18`13,62.5,Put, $0.55,-$77, $65.06
30-Jul-13,Open 7DaysBeforeEarnings:Long Calls,1,DIS,Aug17`13,65,Call, $1.04, , $64.18
