Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
26-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,MCHP,Feb18`12,37,Call, $1.08, , $37.13
26-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,MCHP,Feb18`12,37,Put, $1.2, , $37.13
01-Feb-12,Close 1DaysBeforeEarnings:Long Calls,-1,MCHP,Feb18`12,37,Call, $1.2, $11, $37.56
01-Feb-12,Close 1DaysBeforeEarnings:Long Puts,-1,MCHP,Feb18`12,37,Put, $0.9,-$30, $37.56
24-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,MCHP,May19`12,35,Call, $0.62, , $34.57
24-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,MCHP,May19`12,35,Put, $1.25, , $34.57
30-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,MCHP,May19`12,35,Call, $0.9, $27, $35.37
30-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,MCHP,May19`12,35,Put, $0.7,-$55, $35.37
26-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,MCHP,Aug18`12,33,Call, $0.5, , $32.47
26-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,MCHP,Aug18`12,33,Put, $1.3, , $32.47
01-Aug-12,Close 1DaysBeforeEarnings:Long Calls,-1,MCHP,Aug18`12,33,Call, $1.02, $51, $33.59
01-Aug-12,Close 1DaysBeforeEarnings:Long Puts,-1,MCHP,Aug18`12,33,Put, $0.68,-$62, $33.59
01-Nov-12,Open 7DaysBeforeEarnings:Long Calls,1,MCHP,Nov17`12,33,Call, $0.3, , $32.5
01-Nov-12,Open 7DaysBeforeEarnings:Long Puts,1,MCHP,Nov17`12,33,Put, $0.9, , $32.5
07-Nov-12,Close 1DaysBeforeEarnings:Long Calls,-1,MCHP,Nov17`12,33,Call, $0.18,-$13, $32.11
07-Nov-12,Close 1DaysBeforeEarnings:Long Puts,-1,MCHP,Nov17`12,33,Put, $0.8,-$10, $32.11
31-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,MCHP,Feb16`13,33,Call, $0.95, , $33.45
31-Jan-13,Open 7DaysBeforeEarnings:Long Puts,1,MCHP,Feb16`13,33,Put, $0.48, , $33.45
06-Feb-13,Close 1DaysBeforeEarnings:Long Calls,-1,MCHP,Feb16`13,33,Call, $1.58, $62, $34.45
