Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
14-Feb-12,Open 7DaysBeforeEarnings:Long Calls,1,HD,Mar17`12,46,Call, $1.06, , $46.06
14-Feb-12,Open 7DaysBeforeEarnings:Long Puts,1,HD,Mar17`12,46,Put, $1.3, , $46.06
21-Feb-12,Close 1DaysBeforeEarnings:Long Calls,-1,HD,Mar17`12,46,Call, $1.4, $33, $46.92
21-Feb-12,Close 1DaysBeforeEarnings:Long Puts,-1,HD,Mar17`12,46,Put, $0.71,-$59, $46.92
08-May-12,Open 7DaysBeforeEarnings:Long Calls,1,HD,May19`12,50,Call, $1.3, , $50.62
08-May-12,Open 7DaysBeforeEarnings:Long Puts,1,HD,May19`12,50,Put, $0.68, , $50.62
14-May-12,Close 1DaysBeforeEarnings:Long Calls,-1,HD,May19`12,50,Call, $0.84,-$47, $49.88
14-May-12,Close 1DaysBeforeEarnings:Long Puts,-1,HD,May19`12,50,Put, $0.92, $24, $49.88
07-Aug-12,Open 7DaysBeforeEarnings:Long Calls,1,HD,Aug18`12,52.5,Call, $0.82, , $52.4
07-Aug-12,Open 7DaysBeforeEarnings:Long Puts,1,HD,Aug18`12,52.5,Put, $0.93, , $52.4
13-Aug-12,Close 1DaysBeforeEarnings:Long Calls,-1,HD,Aug18`12,52.5,Call, $1.04, $21, $52.82
13-Aug-12,Close 1DaysBeforeEarnings:Long Puts,-1,HD,Aug18`12,52.5,Put, $0.77,-$16, $52.82
06-Nov-12,Open 7DaysBeforeEarnings:Long Calls,1,HD,Nov17`12,62.5,Call, $1.18, , $62.62
06-Nov-12,Open 7DaysBeforeEarnings:Long Puts,1,HD,Nov17`12,62.5,Put, $1.13, , $62.62
12-Nov-12,Close 1DaysBeforeEarnings:Long Calls,-1,HD,Nov17`12,62.5,Call, $0.47,-$72, $61.16
12-Nov-12,Close 1DaysBeforeEarnings:Long Puts,-1,HD,Nov17`12,62.5,Put, $1.76, $63, $61.16
19-Feb-13,Open 7DaysBeforeEarnings:Long Calls,1,HD,Mar16`13,67.5,Call, $1.46, , $67.55
19-Feb-13,Open 7DaysBeforeEarnings:Long Puts,1,HD,Mar16`13,67.5,Put, $1.64, , $67.55
25-Feb-13,Close 1DaysBeforeEarnings:Long Calls,-1,HD,Mar16`13,67.5,Call, $0.3,-$117, $63.92
25-Feb-13,Close 1DaysBeforeEarnings:Long Puts,-1,HD,Mar16`13,67.5,Put, $4.05, $241, $63.92
14-May-13,Open 7DaysBeforeEarnings:Long Calls,1,HD,Jun22`13,77.5,Call, $1.58, , $77.32
14-May-13,Open 7DaysBeforeEarnings:Long Puts,1,HD,Jun22`13,77.5,Put, $2.16, , $77.32
20-May-13,Close 1DaysBeforeEarnings:Long Calls,-1,HD,Jun22`13,77.5,Call, $1.36,-$23, $76.76
20-May-13,Close 1DaysBeforeEarnings:Long Puts,-1,HD,Jun22`13,77.5,Put, $2.42, $26, $76.76
13-Aug-13,Open 7DaysBeforeEarnings:Long Calls,1,HD,Sep21`13,80,Call, $1.7, , $79.44
13-Aug-13,Open 7DaysBeforeEarnings:Long Puts,1,HD,Sep21`13,80,Put, $2.63, , $79.44
15-Aug-13,Close 40%CloseAfterGains:Long Calls,-1,HD,Sep21`13,80,Call, $0.65,-$106, $75.14
15-Aug-13,Close 40%CloseAfterGains:Long Puts,-1,HD,Sep21`13,80,Put, $5.85, $322, $75.14
12-Nov-13,Open 7DaysBeforeEarnings:Long Calls,1,HD,Nov22`13,76,Call, $1.5, , $76.18
12-Nov-13,Open 7DaysBeforeEarnings:Long Puts,1,HD,Nov22`13,76,Put, $1.28, , $76.18
14-Nov-13,Close 40%CloseAfterGains:Long Calls,-1,HD,Nov22`13,76,Call, $3.52, $201, $78.94
14-Nov-13,Close 40%CloseAfterGains:Long Puts,-1,HD,Nov22`13,76,Put, $0.56,-$72, $78.94
18-Feb-14,Open 7DaysBeforeEarnings:Long Calls,1,HD,Feb28`14,78,Call, $1.04, , $77.57
