Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
12-Mar-12,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Apr21`12,34,Call, $1.18, , $33.56
12-Mar-12,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Apr21`12,34,Put, $1.62, , $33.56
16-Mar-12,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Apr21`12,34,Call, $1.27, $8, $33.82
16-Mar-12,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Apr21`12,34,Put, $1.46,-$16, $33.82
12-Jun-12,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Jul21`12,32,Call, $1.32, , $31.77
12-Jun-12,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Jul21`12,32,Put, $1.54, , $31.77
18-Jun-12,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Jul21`12,32,Call, $1.67, $34, $32.63
18-Jun-12,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Jul21`12,32,Put, $1.06,-$48, $32.63
12-Sep-12,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Sep22`12,33,Call, $0.82, , $32.42
12-Sep-12,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Sep22`12,33,Put, $1.42, , $32.42
18-Sep-12,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Sep22`12,33,Call, $0.87, $4, $32.57
18-Sep-12,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Sep22`12,33,Put, $1.32,-$10, $32.57
06-Dec-12,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Dec22`12,35,Call, $1.11, , $35.14
06-Dec-12,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Dec22`12,35,Put, $0.99, , $35.14
12-Dec-12,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Dec22`12,35,Call, $1.62, $50, $35.96
12-Dec-12,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Dec22`12,35,Put, $0.68,-$31, $35.96
12-Mar-13,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Apr20`13,42,Call, $1.1, , $41.4
12-Mar-13,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Apr20`13,42,Put, $1.72, , $41.4
18-Mar-13,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Apr20`13,42,Call, $0.94,-$17, $41.06
18-Mar-13,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Apr20`13,42,Put, $1.85, $13, $41.06
11-Jun-13,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Jun22`13,43,Call, $1.23, , $43.12
11-Jun-13,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Jun22`13,43,Put, $1.12, , $43.12
17-Jun-13,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Jun22`13,43,Call, $1.25, $1, $43.39
17-Jun-13,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Jun22`13,43,Put, $0.92,-$20, $43.39
10-Sep-13,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Sep21`13,48,Call, $1.15, , $48.02
10-Sep-13,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Sep21`13,48,Put, $1.18, , $48.02
16-Sep-13,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Sep21`13,48,Call, $1.22, $6, $48.14
16-Sep-13,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Sep21`13,48,Put, $1.05,-$13, $48.14
05-Dec-13,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Dec21`13,55,Call, $1.81, , $55.04
05-Dec-13,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Dec21`13,55,Put, $1.72, , $55.04
11-Dec-13,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Dec21`13,55,Call, $1.39,-$43, $54.64
11-Dec-13,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Dec21`13,55,Put, $1.72, , $54.64
11-Mar-14,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Mar22`14,67.5,Call, $1.93, , $67.47
11-Mar-14,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Mar22`14,67.5,Put, $2, , $67.47
17-Mar-14,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Mar22`14,67.5,Call, $2.14, $20, $68.17
17-Mar-14,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Mar22`14,67.5,Put, $1.45,-$55, $68.17
10-Jun-14,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Jun21`14,67.5,Call, $1.48, , $66.96
10-Jun-14,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Jun21`14,67.5,Put, $2.02, , $66.96
16-Jun-14,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Jun21`14,67.5,Call, $1.98, $49, $67.62
16-Jun-14,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Jun21`14,67.5,Put, $1.86,-$16, $67.62
09-Sep-14,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Sep20`14,72.5,Call, $1.85, , $72.42
09-Sep-14,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Sep20`14,72.5,Put, $1.94, , $72.42
15-Sep-14,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Sep20`14,72.5,Call, $0.94,-$92, $70.27
15-Sep-14,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Sep20`14,72.5,Put, $3.22, $128, $70.27
04-Dec-14,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Dec20`14,72.5,Call, $2.36, , $73.03
04-Dec-14,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Dec20`14,72.5,Put, $1.83, , $73.03
10-Dec-14,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Dec20`14,72.5,Call, $0.93,-$144, $69.85
10-Dec-14,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Dec20`14,72.5,Put, $3.6, $177, $69.85
10-Mar-15,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Mar20`15,75,Call, $2.72, , $76.01
10-Mar-15,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Mar20`15,75,Put, $1.63, , $76.01
16-Mar-15,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Mar20`15,75,Call, $4.25, $152, $78.33
16-Mar-15,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Mar20`15,75,Put, $0.9,-$73, $78.33
09-Jun-15,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Jun19`15,77.5,Call, $2.46, , $77.9
09-Jun-15,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Jun19`15,77.5,Put, $2.02, , $77.9
15-Jun-15,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Jun19`15,77.5,Call, $2.82, $35, $78.9
15-Jun-15,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Jun19`15,77.5,Put, $1.5,-$52, $78.9
10-Sep-15,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Sep18`15,80,Call, $1.86, , $78.7
10-Sep-15,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Sep18`15,80,Put, $3.2, , $78.7
16-Sep-15,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Sep18`15,80,Call, $2.68, $81, $80.53
16-Sep-15,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Sep18`15,80,Put, $2.09,-$111, $80.53
03-Dec-15,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Dec18`15,90,Call, $2.71, , $89.91
03-Dec-15,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Dec18`15,90,Put, $2.79, , $89.91
09-Dec-15,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Dec18`15,90,Call, $2.53,-$19, $89.56
09-Dec-15,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Dec18`15,90,Put, $2.98, $19, $89.56
10-Mar-16,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Mar18`16,85,Call, $2.58, , $84.85
10-Mar-16,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Mar18`16,85,Put, $2.88, , $84.85
16-Mar-16,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Mar18`16,85,Call, $4.28, $169, $88.17
16-Mar-16,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Mar18`16,85,Put, $1.16,-$172, $88.17
14-Jun-16,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Jul15`16,97.5,Call, $3.2, , $96.98
14-Jun-16,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Jul15`16,97.5,Put, $3.7, , $96.98
20-Jun-16,Close 1DaysBeforeEarnings:Long Calls,-1,ADBE,Jul15`16,97.5,Call, $3.55, $34, $97.99
20-Jun-16,Close 1DaysBeforeEarnings:Long Puts,-1,ADBE,Jul15`16,97.5,Put, $2.98,-$72, $97.99
13-Sep-16,Open 7DaysBeforeEarnings:Long Calls,1,ADBE,Oct21`16,100,Call, $3.02, , $98.77
13-Sep-16,Open 7DaysBeforeEarnings:Long Puts,1,ADBE,Oct21`16,100,Put, $4.22, , $98.77
