Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
11-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,FAST,Jan21`12,45,Call, $1.12, , $45.22
11-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,FAST,Jan21`12,45,Put, $0.95, , $45.22
17-Jan-12,Close 1DaysBeforeEarnings:Long Calls,-1,FAST,Jan21`12,45,Call, $2.25, $112, $46.79
17-Jan-12,Close 1DaysBeforeEarnings:Long Puts,-1,FAST,Jan21`12,45,Put, $0.5,-$45, $46.79
05-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,FAST,Apr21`12,55,Call, $0.52, , $52.98
05-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,FAST,Apr21`12,55,Put, $2.6, , $52.98
10-Apr-12,Close 40%CloseAfterGains:Long Calls,-1,FAST,Apr21`12,55,Call, $0.08,-$45, $48.9
10-Apr-12,Close 40%CloseAfterGains:Long Puts,-1,FAST,Apr21`12,55,Put, $6.3, $370, $48.9
05-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,FAST,Jul21`12,40,Call, $2.25, , $41.29
05-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,FAST,Jul21`12,40,Put, $0.98, , $41.29
11-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,FAST,Jul21`12,40,Call, $1.23,-$103, $39.81
11-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,FAST,Jul21`12,40,Put, $1.38, $40, $39.81
04-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,FAST,Oct20`12,45,Call, $1.08, , $44.5
04-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,FAST,Oct20`12,45,Put, $1.62, , $44.5
10-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,FAST,Oct20`12,45,Call, $0.35,-$74, $42.32
10-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,FAST,Oct20`12,45,Put, $3.05, $143, $42.32
10-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,FAST,Jan19`13,46.5,Call, $0.98, , $46.5
